,job_title,job_detail_url,job_listed,company_name,company_link,company_location
695,Beca Data Analytics (marketing y publicidad),https://es.linkedin.com/jobs/view/beca-data-analytics-marketing-y-publicidad-at-publicis-groupe-espa%C3%B1a-4123349690?refId=27zDqnaAzgOwPOyBAP6gyA%3D%3D&trackingId=%2BYq1SEi9WRzfSeWa2z2H9w%3D%3D&position=2&pageNum=28,3 weeks ago,Publicis Groupe España,https://es.linkedin.com/company/publicisgroupespain?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
696,Data Scientist,https://es.linkedin.com/jobs/view/data-scientist-at-mymoid-4123361688?refId=27zDqnaAzgOwPOyBAP6gyA%3D%3D&trackingId=NooEdfORrryOaXRXMSJoyA%3D%3D&position=16&pageNum=28,3 weeks ago,MYMOID,https://es.linkedin.com/company/mymoid?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
697,Juju Software Engineer (Go),https://es.linkedin.com/jobs/view/juju-software-engineer-go-at-canonical-4127925363?refId=27zDqnaAzgOwPOyBAP6gyA%3D%3D&trackingId=%2Buof86HrQnPNAB%2BRDkIrkQ%3D%3D&position=24&pageNum=28,3 weeks ago,Canonical,https://uk.linkedin.com/company/canonical?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
698,Embedded Software Engineer,https://es.linkedin.com/jobs/view/embedded-software-engineer-at-marvell-technology-4122696722?refId=BzKsdm%2FLcWVFlzPY6XXEyg%3D%3D&trackingId=yD%2BDHH6GtH6qkN3Knrs%2FZA%3D%3D&position=3&pageNum=29,3 weeks ago,Marvell Technology,https://www.linkedin.com/company/marvell?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
699,Electrical System Installation Engineer (m/w/d),https://es.linkedin.com/jobs/view/electrical-system-installation-engineer-m-w-d-at-sogeclair-4126509372?refId=BzKsdm%2FLcWVFlzPY6XXEyg%3D%3D&trackingId=%2B1msgJZa1tygQZJZ0fKGmw%3D%3D&position=7&pageNum=29,3 weeks ago,SOGECLAIR,https://fr.linkedin.com/company/groupesogeclair?trk=public_jobs_jserp-result_job-search-card-subtitle,"Getafe, Community of Madrid, Spain"
700,Software Engineer - (Sales/Conversion),https://es.linkedin.com/jobs/view/software-engineer-sales-conversion-at-prima-4122662421?refId=BzKsdm%2FLcWVFlzPY6XXEyg%3D%3D&trackingId=xjmNU%2FbVuVf%2FMvWMsfPz6Q%3D%3D&position=15&pageNum=29,3 weeks ago,Prima,https://it.linkedin.com/company/prima-assicurazioni?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
701,Team Lead Data Analytics & Products,https://es.linkedin.com/jobs/view/team-lead-data-analytics-products-at-vodafone-4121060031?refId=4T3q6%2BDUDS%2Fwfb0hIc%2BkJw%3D%3D&trackingId=Ix8FtlJdnoH%2FsKbxaIVZng%3D%3D&position=13&pageNum=30,3 weeks ago,Vodafone,https://uk.linkedin.com/company/vodafone?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
702,Data Scientist,https://es.linkedin.com/jobs/view/data-scientist-at-tomtom-3952875685?refId=4T3q6%2BDUDS%2Fwfb0hIc%2BkJw%3D%3D&trackingId=a3F2XGIdm6eHjJOflvt4lQ%3D%3D&position=23&pageNum=30,3 weeks ago,TomTom,https://nl.linkedin.com/company/tomtom?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
703,Software Engineer (Java) - Credit,https://es.linkedin.com/jobs/view/software-engineer-java-credit-at-revolut-3821091247?refId=pvzzDZKJw%2BBNu7o7uLGHhw%3D%3D&trackingId=PPpaGE7KpIzU%2B12ix5wjzw%3D%3D&position=10&pageNum=31,3 weeks ago,Revolut,https://uk.linkedin.com/company/revolut?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
704,Process Engineer,https://es.linkedin.com/jobs/view/process-engineer-at-tecnicas-reunidas-4121359826?refId=pvzzDZKJw%2BBNu7o7uLGHhw%3D%3D&trackingId=H73yL7PxZ231G9z1Wom8pQ%3D%3D&position=12&pageNum=31,3 weeks ago,Tecnicas Reunidas,https://es.linkedin.com/company/tecnicas-reunidas?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
705,C++/Delphi Software Engineer,https://es.linkedin.com/jobs/view/c%2B%2B-delphi-software-engineer-at-bme-bolsas-y-mercados-espa%C3%B1oles-4127577292?refId=iogc%2B4XiXLpYrKPr7Us7Lw%3D%3D&trackingId=RJqvH%2BNOSuTLkDo6bNUsAQ%3D%3D&position=2&pageNum=32,3 weeks ago,BME | Bolsas y Mercados Españoles,https://es.linkedin.com/company/bolsabme?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
706,Omnichannel Advanced Analytics Analyst,https://es.linkedin.com/jobs/view/omnichannel-advanced-analytics-analyst-at-loewe-4127621014?refId=iogc%2B4XiXLpYrKPr7Us7Lw%3D%3D&trackingId=RE9aJI3dVQj1vxajlCE1VA%3D%3D&position=6&pageNum=32,3 weeks ago,Loewe,https://es.linkedin.com/company/loewe?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
707,.NET Senior Software Engineer,https://es.linkedin.com/jobs/view/net-senior-software-engineer-at-knowmad-mood-4125987718?refId=iogc%2B4XiXLpYrKPr7Us7Lw%3D%3D&trackingId=T2y72olD07YioyNkR%2F1yig%3D%3D&position=20&pageNum=32,3 weeks ago,knowmad mood,https://es.linkedin.com/company/knowmad-mood?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
708,Software Engineer - Runtime Configuration,https://es.linkedin.com/jobs/view/software-engineer-runtime-configuration-at-datadog-3964920911?refId=jYUCayDj5AktnYUNOxZvEQ%3D%3D&trackingId=UPX1JOEjPsJ8RcN%2Bftbzwg%3D%3D&position=4&pageNum=34,3 weeks ago,Datadog,https://www.linkedin.com/company/datadog?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
709,"Staff Software Engineer, Banking & Capital Markets",https://es.linkedin.com/jobs/view/staff-software-engineer-banking-capital-markets-at-chainlink-labs-4129362203?refId=jYUCayDj5AktnYUNOxZvEQ%3D%3D&trackingId=41Ptuj4lNOMMvyx9lfMIrw%3D%3D&position=13&pageNum=34,3 weeks ago,Chainlink Labs,https://www.linkedin.com/company/chainlink-labs?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
710,Project Engineer (m/f/d) Software Development for Traction Control Systems,https://es.linkedin.com/jobs/view/project-engineer-m-f-d-software-development-for-traction-control-systems-at-siemens-4128318214?refId=k9%2FkRnfSBzcobArEZmRAig%3D%3D&trackingId=gr4k5JbjsjwSaRPFdUioaQ%3D%3D&position=6&pageNum=35,3 weeks ago,Siemens,https://de.linkedin.com/company/siemens?trk=public_jobs_jserp-result_job-search-card-subtitle,"Tres Cantos, Community of Madrid, Spain"
711,Senior Software Engineer - Digital Workplace,https://es.linkedin.com/jobs/view/senior-software-engineer-digital-workplace-at-canonical-4124794660?refId=k9%2FkRnfSBzcobArEZmRAig%3D%3D&trackingId=IQ2xl%2FF%2Blc7Mp0FTUa9d0w%3D%3D&position=8&pageNum=35,3 weeks ago,Canonical,https://uk.linkedin.com/company/canonical?trk=public_jobs_jserp-result_job-search-card-subtitle,"Sevilla La Nueva, Community of Madrid, Spain"
712,"Software Development Engineer, Amazon Device OS",https://es.linkedin.com/jobs/view/software-development-engineer-amazon-device-os-at-amazon-4035971179?refId=k9%2FkRnfSBzcobArEZmRAig%3D%3D&trackingId=TFEtoQebob84XTDaO4pdrw%3D%3D&position=12&pageNum=35,3 weeks ago,Amazon,https://www.linkedin.com/company/amazon?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
713,Power BI Senior Consultant,https://es.linkedin.com/jobs/view/power-bi-senior-consultant-at-orange-business-4125911202?refId=k9%2FkRnfSBzcobArEZmRAig%3D%3D&trackingId=qo4jqIVVMt2Kzh%2BnHayIgA%3D%3D&position=17&pageNum=35,3 weeks ago,Orange Business,https://fr.linkedin.com/company/orange-business?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
714,Senior Software Engineer - Digital Workplace,https://es.linkedin.com/jobs/view/senior-software-engineer-digital-workplace-at-canonical-4124794662?refId=FnhfE%2BUO6DlfX1s9TYmIuw%3D%3D&trackingId=%2Fp9lfiZu8DePNL%2BstnOCnw%3D%3D&position=8&pageNum=36,3 weeks ago,Canonical,https://uk.linkedin.com/company/canonical?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
715,Software Technical Lead Engineer (Azure) (m/f/d),https://es.linkedin.com/jobs/view/software-technical-lead-engineer-azure-m-f-d-at-fresenius-medical-care-4127204053?refId=FnhfE%2BUO6DlfX1s9TYmIuw%3D%3D&trackingId=BmzjT%2BRRCGRF%2B1sSUM8SRQ%3D%3D&position=13&pageNum=36,3 weeks ago,Fresenius Medical Care,https://de.linkedin.com/company/freseniusmedicalcare?trk=public_jobs_jserp-result_job-search-card-subtitle,"Tres Cantos, Community of Madrid, Spain"
716,Senior Manager - Data Engineering,https://es.linkedin.com/jobs/view/senior-manager-data-engineering-at-accenture-espa%C3%B1a-4093669544?refId=FnhfE%2BUO6DlfX1s9TYmIuw%3D%3D&trackingId=6nIP4TZmEwvfWLFINogdqA%3D%3D&position=15&pageNum=36,3 weeks ago,Accenture España,https://es.linkedin.com/company/accenture-espana?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
717,(Senior) Software Quality Assurance Engineer – based in Luxembourg,https://es.linkedin.com/jobs/view/senior-software-quality-assurance-engineer-%E2%80%93-based-in-luxembourg-at-european-investment-bank-eib-3961494944?refId=FnhfE%2BUO6DlfX1s9TYmIuw%3D%3D&trackingId=VHZK9nU3qMMae5K%2FmAMVOA%3D%3D&position=21&pageNum=36,3 weeks ago,European Investment Bank (EIB),https://lu.linkedin.com/company/european-investment-bank?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
718,Critical Software Engineer for Navigation Systems,https://es.linkedin.com/jobs/view/critical-software-engineer-for-navigation-systems-at-gmv-4124746702?refId=M92tBlvFSrvwBHhPL3Il6Q%3D%3D&trackingId=9OA4umgJp6yifnQufe4dQg%3D%3D&position=17&pageNum=37,3 weeks ago,GMV,https://es.linkedin.com/company/gmv?trk=public_jobs_jserp-result_job-search-card-subtitle,"Tres Cantos, Community of Madrid, Spain"
719,Senior Software Engineer (m/f/d),https://es.linkedin.com/jobs/view/senior-software-engineer-m-f-d-at-fresenius-medical-care-4127200463?refId=M92tBlvFSrvwBHhPL3Il6Q%3D%3D&trackingId=hNFUl9sAaO2E8k4ehZ0Qpw%3D%3D&position=20&pageNum=37,3 weeks ago,Fresenius Medical Care,https://de.linkedin.com/company/freseniusmedicalcare?trk=public_jobs_jserp-result_job-search-card-subtitle,"Tres Cantos, Community of Madrid, Spain"
720,Data Scientist / MLops,https://es.linkedin.com/jobs/view/data-scientist-mlops-at-ad4-oct%C3%B3gono-4122658606?refId=M92tBlvFSrvwBHhPL3Il6Q%3D%3D&trackingId=%2FRVZg534Y4HUKU%2BPIHHkKQ%3D%3D&position=21&pageNum=37,3 weeks ago,AD4 Octógono,https://es.linkedin.com/company/ad4-octogono?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
721,Senior Software Engineer - Runtime Configuration,https://es.linkedin.com/jobs/view/senior-software-engineer-runtime-configuration-at-datadog-3964922604?refId=4aUxUe7ReM%2FfmMEQZ%2Bz1sA%3D%3D&trackingId=rnAyAEDJIgOaNgNxDMWy4w%3D%3D&position=22&pageNum=38,3 weeks ago,Datadog,https://www.linkedin.com/company/datadog?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
722,Video Streaming Software Engineer,https://es.linkedin.com/jobs/view/video-streaming-software-engineer-at-npaw-4124659997?refId=xPrcwAXkZO4mu5jDn0JJDg%3D%3D&trackingId=zgrZyilTpuktnoj5lo2P2w%3D%3D&position=2&pageNum=39,3 weeks ago,NPAW,https://es.linkedin.com/company/npaw?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
723,Senior R&D Engineer - System Architecture (Italy or Netherlands based),https://es.linkedin.com/jobs/view/senior-r-d-engineer-system-architecture-italy-or-netherlands-based-at-axelera-ai-4125220671?refId=xPrcwAXkZO4mu5jDn0JJDg%3D%3D&trackingId=%2FS3NHw2n%2BUWH2mzFTNSl8Q%3D%3D&position=3&pageNum=39,3 weeks ago,Axelera AI,https://nl.linkedin.com/company/axelera-ai?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
724,Technical Lead Software Engineer (Hybrid setup),https://es.linkedin.com/jobs/view/technical-lead-software-engineer-hybrid-setup-at-iptiq-by-swiss-re-4020121617?refId=xPrcwAXkZO4mu5jDn0JJDg%3D%3D&trackingId=XYsmp5RhNETKPi7y5HrYyg%3D%3D&position=17&pageNum=39,3 weeks ago,iptiQ by Swiss Re,https://ch.linkedin.com/company/iptiq?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
725,Responsable Analítica B2B TotalEnergies,https://es.linkedin.com/jobs/view/responsable-anal%C3%ADtica-b2b-totalenergies-at-totalenergies-4127585952?refId=xPrcwAXkZO4mu5jDn0JJDg%3D%3D&trackingId=MVHu7z7ZxO%2FWxs8CGZT3qA%3D%3D&position=20&pageNum=39,3 weeks ago,TotalEnergies,https://fr.linkedin.com/company/totalenergies?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
726,C++ Graphics and Windowing System Software Engineer - Mir,https://es.linkedin.com/jobs/view/c%2B%2B-graphics-and-windowing-system-software-engineer-mir-at-canonical-4127922944?refId=xPrcwAXkZO4mu5jDn0JJDg%3D%3D&trackingId=%2BuiE0j1%2BpmKWmayxbsouiQ%3D%3D&position=21&pageNum=39,3 weeks ago,Canonical,https://uk.linkedin.com/company/canonical?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
727,Ingenieros/as de datos,https://es.linkedin.com/jobs/view/ingenieros-as-de-datos-at-%C3%A1lamoconsulting-4119559786?refId=5lUV4%2FNAtY0kytHF7H9LFw%3D%3D&trackingId=L3yDuWKhegIDkAxiqoPNvA%3D%3D&position=7&pageNum=0,4 weeks ago,ÁlamoConsulting,https://es.linkedin.com/company/-lamoconsulting?trk=public_jobs_jserp-result_job-search-card-subtitle,"Tres Cantos, Community of Madrid, Spain"
728,Software Engineer,https://es.linkedin.com/jobs/view/software-engineer-at-bme-bolsas-y-mercados-espa%C3%B1oles-4122038467?refId=jj4UbOc%2FecseE2pKr2PGiw%3D%3D&trackingId=r01B6bvnQ09JrX7iVFxHHQ%3D%3D&position=23&pageNum=11,4 weeks ago,BME | Bolsas y Mercados Españoles,https://es.linkedin.com/company/bolsabme?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
729,Científico de datos,https://es.linkedin.com/jobs/view/cient%C3%ADfico-de-datos-at-mutua-madrile%C3%B1a-4119556427?refId=1gxsBjCoxyvxl5YEGDjwHQ%3D%3D&trackingId=1VOZdkV%2FJirl2PbULyyN4g%3D%3D&position=3&pageNum=12,4 weeks ago,Mutua Madrileña,https://es.linkedin.com/company/mutua-madrilena?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
730,Business Intelligence Power BI,https://es.linkedin.com/jobs/view/business-intelligence-power-bi-at-logista-pharma-4119548006?refId=WE0nbdRCjRzYQ%2BMa7Jlfcw%3D%3D&trackingId=LIipbUclGb3MAW%2BcR%2BKtPA%3D%3D&position=5&pageNum=13,4 weeks ago,Logista Pharma,https://es.linkedin.com/company/logista-pharma?trk=public_jobs_jserp-result_job-search-card-subtitle,"Leganés, Community of Madrid, Spain"
731,Azure Platform Engineer (100% remote Spain),https://es.linkedin.com/jobs/view/azure-platform-engineer-100%25-remote-spain-at-ust-4119528560?refId=WE0nbdRCjRzYQ%2BMa7Jlfcw%3D%3D&trackingId=rwn9jgPl%2Bsm4lgxfuMHI6A%3D%3D&position=10&pageNum=13,4 weeks ago,UST,https://www.linkedin.com/company/ustglobal?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
732,Senior Software Engineer Backend/AI,https://es.linkedin.com/jobs/view/senior-software-engineer-backend-ai-at-aircall-4118869015?refId=mXSy218UvW9GMbgT3jByKg%3D%3D&trackingId=fiGLrGePWL6eNvhedEJvmA%3D%3D&position=4&pageNum=22,4 weeks ago,Aircall,https://www.linkedin.com/company/aircall?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
733,"System Development Engineer, In-House Controls, Central Engineering",https://es.linkedin.com/jobs/view/system-development-engineer-in-house-controls-central-engineering-at-amazon-4122519766?refId=6iugOUKVCcIlzIMTSgbc4A%3D%3D&trackingId=2SCxSQGbNcNn8MS4C5sIcA%3D%3D&position=14&pageNum=23,4 weeks ago,Amazon,https://www.linkedin.com/company/amazon?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
734,Senior Software Engineer - Incident Management,https://es.linkedin.com/jobs/view/senior-software-engineer-incident-management-at-datadog-4122399637?refId=27zDqnaAzgOwPOyBAP6gyA%3D%3D&trackingId=P9P8VgKxbe0wpp55cRZ25Q%3D%3D&position=15&pageNum=28,4 weeks ago,Datadog,https://www.linkedin.com/company/datadog?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
735,Software Engineer - Immutable Ubuntu Desktop,https://es.linkedin.com/jobs/view/software-engineer-immutable-ubuntu-desktop-at-canonical-4122358356?refId=BzKsdm%2FLcWVFlzPY6XXEyg%3D%3D&trackingId=NVNsl4ucs0Y27NHeF18MTQ%3D%3D&position=16&pageNum=29,4 weeks ago,Canonical,https://uk.linkedin.com/company/canonical?trk=public_jobs_jserp-result_job-search-card-subtitle,"Sevilla La Nueva, Community of Madrid, Spain"
736,Software Engineer - Immutable Ubuntu Desktop,https://es.linkedin.com/jobs/view/software-engineer-immutable-ubuntu-desktop-at-canonical-4122360201?refId=iogc%2B4XiXLpYrKPr7Us7Lw%3D%3D&trackingId=j8pb5YkPT29mE3sM8Ry%2Fpg%3D%3D&position=22&pageNum=32,4 weeks ago,Canonical,https://uk.linkedin.com/company/canonical?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
737,Senior Software Engineer (C++ y Java),https://es.linkedin.com/jobs/view/senior-software-engineer-c%2B%2B-y-java-at-astek-4082197541?refId=GB%2Fwwj7Zi4x1VtaSwZK9nQ%3D%3D&trackingId=hrT92fqp3JiJTrPL6I48mQ%3D%3D&position=3&pageNum=33,4 weeks ago,Astek,https://fr.linkedin.com/company/astek?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
738,"C++ Software Development Engineer, Amazon Madrid",https://es.linkedin.com/jobs/view/c%2B%2B-software-development-engineer-amazon-madrid-at-amazon-4121915762?refId=M92tBlvFSrvwBHhPL3Il6Q%3D%3D&trackingId=QG6%2B3k0WHCNUTgBrsZUfuw%3D%3D&position=10&pageNum=37,4 weeks ago,Amazon,https://www.linkedin.com/company/amazon?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
739,Data Science Lead,https://es.linkedin.com/jobs/view/data-science-lead-at-brambles-4119561605?refId=xPrcwAXkZO4mu5jDn0JJDg%3D%3D&trackingId=S7pUtcuPxFrHEnIMB5gecQ%3D%3D&position=4&pageNum=39,4 weeks ago,Brambles,https://au.linkedin.com/company/brambles?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
740,Junior Data Engineer,https://es.linkedin.com/jobs/view/junior-data-engineer-at-fever-4132280944?refId=5lUV4%2FNAtY0kytHF7H9LFw%3D%3D&trackingId=egWMtwVgVM1ncapFRDcdbw%3D%3D&position=2&pageNum=0,1 month ago,Fever,https://www.linkedin.com/company/fever-up?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
741,Senior Data Engineer,https://es.linkedin.com/jobs/view/senior-data-engineer-at-kpmg-espa%C3%B1a-4034160772?refId=5lUV4%2FNAtY0kytHF7H9LFw%3D%3D&trackingId=m34n3IMegvBotNbhZdlfRA%3D%3D&position=16&pageNum=0,1 month ago,KPMG España,https://es.linkedin.com/company/kpmg-espana?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
742,Data Engineer,https://es.linkedin.com/jobs/view/data-engineer-at-winning-4118745147?refId=5lUV4%2FNAtY0kytHF7H9LFw%3D%3D&trackingId=t63%2FXtsudU3v4iE3fVMhjQ%3D%3D&position=17&pageNum=0,1 month ago,Winning,https://pt.linkedin.com/company/winningconsulting?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
743,Data Engineer II,https://es.linkedin.com/jobs/view/data-engineer-ii-at-cubic-telecom-4138069323?refId=5lUV4%2FNAtY0kytHF7H9LFw%3D%3D&trackingId=WwWYODxD0%2BnmWzTd7tSY3A%3D%3D&position=18&pageNum=0,1 month ago,Cubic Telecom,https://ie.linkedin.com/company/cubic-telecom?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
744,Data Engineer,https://es.linkedin.com/jobs/view/data-engineer-at-cosentino-4066357730?refId=5lUV4%2FNAtY0kytHF7H9LFw%3D%3D&trackingId=HqEV21kK4tunbkWdgctJtg%3D%3D&position=20&pageNum=0,1 month ago,COSENTINO,https://es.linkedin.com/company/cosentino?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
745,Senior Data Engineer,https://es.linkedin.com/jobs/view/senior-data-engineer-at-the-valley-talent-4113607743?refId=gl%2Bd7kBz9WLFJeX%2Bk722Sg%3D%3D&trackingId=KK7eKMRywWib4JJKsQ%2B7Cw%3D%3D&position=18&pageNum=1,1 month ago,The Valley Talent,https://es.linkedin.com/company/the-valley-talent?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
746,Data Engineer BI (100% Remoto),https://es.linkedin.com/jobs/view/data-engineer-bi-100%25-remoto-at-cmv-consultores-4094500322?refId=gl%2Bd7kBz9WLFJeX%2Bk722Sg%3D%3D&trackingId=7AzuPwOatZrUe2cRzWKCDA%3D%3D&position=22&pageNum=1,1 month ago,CMV Consultores,https://www.linkedin.com/company/cmv-consultores?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
747,Data Engineer,https://es.linkedin.com/jobs/view/data-engineer-at-podimo-4117175778?refId=JOY6haVz%2BavdFBx3hGjq%2BQ%3D%3D&trackingId=vf3XLxRT6%2B1lyZRj4SeuOA%3D%3D&position=2&pageNum=2,1 month ago,Podimo,https://dk.linkedin.com/company/podimo?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
748,Software Engineer (Data Department),https://es.linkedin.com/jobs/view/software-engineer-data-department-at-fever-4132287577?refId=JOY6haVz%2BavdFBx3hGjq%2BQ%3D%3D&trackingId=ncvofA7jqLWnnNtPAB93%2BQ%3D%3D&position=5&pageNum=2,1 month ago,Fever,https://www.linkedin.com/company/fever-up?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
749,Data Engineer,https://es.linkedin.com/jobs/view/data-engineer-at-alter-solutions-group-4110181525?refId=0lQEwrH3pQrcnHMZEPdE6Q%3D%3D&trackingId=6XAI9kBk4KbgSAn%2BNL%2FqAg%3D%3D&position=6&pageNum=3,1 month ago,Alter Solutions Group,https://fr.linkedin.com/company/alter-solutions-group?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
750,Data Analyst (Madrid),https://es.linkedin.com/jobs/view/data-analyst-madrid-at-slashmobility-4104386100?refId=0lQEwrH3pQrcnHMZEPdE6Q%3D%3D&trackingId=chCnB%2BnkM2q7t6Y1vTKr7w%3D%3D&position=18&pageNum=3,1 month ago,SlashMobility,https://es.linkedin.com/company/slashmobility?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
751,Data Engineer (Azure),https://es.linkedin.com/jobs/view/data-engineer-azure-at-osp-%E2%80%93-otto-group-solution-provider-4128830805?refId=qiJ6q4%2BjkVAGpjN7lVYm9g%3D%3D&trackingId=mUEB6NXvRBITXMTICBFZeA%3D%3D&position=5&pageNum=6,1 month ago,OSP – Otto Group Solution Provider,https://de.linkedin.com/company/osp-otto-group-solution-provider?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
752,Senior Data Engineer,https://es.linkedin.com/jobs/view/senior-data-engineer-at-deloitte-4034528325?refId=qiJ6q4%2BjkVAGpjN7lVYm9g%3D%3D&trackingId=wCXBPOA76GbIq0IT%2BW%2F19g%3D%3D&position=7&pageNum=6,1 month ago,Deloitte,https://www.linkedin.com/company/deloitte?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
753,Associate Software Engineer - Spain,https://es.linkedin.com/jobs/view/associate-software-engineer-spain-at-cubic-telecom-4133365168?refId=qiJ6q4%2BjkVAGpjN7lVYm9g%3D%3D&trackingId=isJKkgVSjidlFL%2Fknudraw%3D%3D&position=10&pageNum=6,1 month ago,Cubic Telecom,https://ie.linkedin.com/company/cubic-telecom?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
754,Data Analyst,https://es.linkedin.com/jobs/view/data-analyst-at-alter-solutions-group-4110181528?refId=qiJ6q4%2BjkVAGpjN7lVYm9g%3D%3D&trackingId=IUgRJwI7l%2FeXP0ZdryHfbQ%3D%3D&position=22&pageNum=6,1 month ago,Alter Solutions Group,https://fr.linkedin.com/company/alter-solutions-group?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
755,Data Analyst,https://es.linkedin.com/jobs/view/data-analyst-at-galeneo-health-4118675961?refId=qiJ6q4%2BjkVAGpjN7lVYm9g%3D%3D&trackingId=jw71hN0pWhTcJmJRbxdbQA%3D%3D&position=24&pageNum=6,1 month ago,Galeneo Health,https://es.linkedin.com/company/galeneo?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
756,DataOps Engineer,https://es.linkedin.com/jobs/view/dataops-engineer-at-nubika-digital-inetum-group-4121153236?refId=7mJssYg8XhxL6SCi8sFlZQ%3D%3D&trackingId=Aa03rOVjEvMOebG12wg64A%3D%3D&position=5&pageNum=7,1 month ago,Nubika - Cloud Solutions,https://es.linkedin.com/company/nubika-inetum-group?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
757,Desarrollador/a Big Data – Spark y Scala,https://es.linkedin.com/jobs/view/desarrollador-a-big-data-%E2%80%93-spark-y-scala-at-it-partner-4095564406?refId=7mJssYg8XhxL6SCi8sFlZQ%3D%3D&trackingId=lePwskjJUIfpAVZFPvartQ%3D%3D&position=12&pageNum=7,1 month ago,IT Partner,https://es.linkedin.com/company/it-partner-espa%C3%B1a?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
